"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft","outliers"
"2808",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1030,NA,"R4","1107 BROADWAY                            ","5F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,650,000 ","5/9/2016",8650000,NA,NA,0
"2809",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1030,NA,"R4","1107 BROADWAY                            ","5F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,636,875 ","3/4/2016",7636875,NA,NA,0
"2810",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1031,NA,"R4","1107 BROADWAY                            ","5G          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,854,937 ","2/2/2016",5854937,NA,NA,0
"2811",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1032,NA,"R4","1107 BROADWAY                            ","5H          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,527,375 ","5/13/2016",1527375,NA,NA,0
"2812",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1033,NA,"R4","1107 BROADWAY                            ","6A          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,883,762 ","2/3/2016",1883762,NA,NA,0
"2813",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1034,NA,"R4","1107 BROADWAY                            ","6B          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,869,350 ","11/10/2015",3869350,NA,NA,0
"2814",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1035,NA,"R4","10 MADISON SQUARE WEST                   ","6C          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,869,350 ","1/22/2016",3869350,NA,NA,0
"2815",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1036,NA,"R4","1107 BROADWAY                            ","6D          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,100,000 ","6/17/2016",4100000,NA,NA,0
"2816",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1036,NA,"R4","1107 BROADWAY                            ","6D          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,614,787 ","12/17/2015",3614787,NA,NA,0
"2817",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1037,NA,"R4","1107 BROADWAY                            ","6E          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,706,037 ","12/14/2015",8706037,NA,NA,0
"2818",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1038,NA,"R4","1107 BROADWAY                            ","6F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 6,414,975 ","11/30/2015",6414975,NA,NA,0
"2819",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1039,NA,"R4","1107 BROADWAY                            ","6G          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,950,000 ","6/8/2016",5950000,NA,NA,0
"2820",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1039,NA,"R4","1107 BROADWAY                            ","6G          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,999,500 ","10/29/2015",4999500,NA,NA,0
"2821",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1040,NA,"R4","1107 BROADWAY                            ","6H          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,509,316 ","7/22/2016",1509316,NA,NA,0
"2822",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1042,NA,"R4","1107 BROADWAY                            ","7B          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,193,075 ","1/19/2016",5193075,NA,NA,0
"2823",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1043,NA,"R4","10 MADISON SQUARE WEST                   ","7C          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,000,000 ","7/29/2016",4e+06,NA,NA,0
"2824",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1043,NA,"R4","1107 BROADWAY                            ","7C          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,971,175 ","3/1/2016",3971175,NA,NA,0
"2825",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1044,NA,"R4","1107 BROADWAY                            ","7D          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,309,312 ","5/6/2016",3309312,NA,NA,0
"2826",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1045,NA,"R4","1107 BROADWAY                            ","7E          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,807,862 ","3/9/2016",8807862,NA,NA,0
"2827",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1046,NA,"R4","1107 BROADWAY                            ","7F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 12,880,862 ","12/15/2015",12880862,NA,NA,0
"2828",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1047,NA,"R4","1107 BROADWAY                            ","7H          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,400,093 ","6/28/2016",1400093,NA,NA,0
"2829",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1049,NA,"R4","1107 BROADWAY                            ","8B          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,193,075 ","4/28/2016",5193075,NA,NA,0
"2830",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1050,NA,"R4","1107 BROADWAY                            ","8C          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,207,487 ","3/28/2016",3207487,NA,NA,0
"2831",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1051,NA,"R4","1107 BROADWAY                            ","8D          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,309,312 ","5/27/2016",3309312,NA,NA,0
"2832",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1053,NA,"R4","1107 BROADWAY                            ","8F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,146,000 ","3/24/2016",8146000,NA,NA,0
"2833",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1054,NA,"R4","10 MADISON SQUARE WEST                   ","8G          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,753,112 ","4/29/2016",5753112,NA,NA,0
"2834",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1055,NA,"R4","1107 BROADWAY                            ","8H          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,632,946 ","8/10/2016",1632946,NA,NA,0
"2835",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1056,NA,"R4","1107 BROADWAY                            ","9A          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,225,737 ","10/27/2015",4225737,NA,NA,0
"2836",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1058,NA,"R4","1107 BROADWAY                            ","9C          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,836,687 ","3/1/2016",4836687,NA,NA,0
"2837",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1059,NA,"R4","1107 BROADWAY                            ","9D          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 9,316,987 ","12/17/2015",9316987,NA,NA,0
"2838",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1060,NA,"R4","1107 BROADWAY                            ","9E          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,771,500 ","10/29/2015",7771500,NA,NA,0
"2839",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1061,NA,"R4","1107 BROADWAY                            ","9F          ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 6,567,712 ","3/9/2016",6567712,NA,NA,0
"2840",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1063,NA,"R4","1107 BROADWAY                            ","10A         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,345,812 ","4/22/2016",5345812,NA,NA,0
"2841",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1064,NA,"R4","1107 BROADWAY                            ","10B         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,459,661 ","4/18/2016",1459661,NA,NA,0
"2842",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1065,NA,"R4","1107 BROADWAY                            ","10C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,996,631 ","4/26/2016",3996631,NA,NA,0
"2843",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1066,NA,"R4","1107 BROADWAY                            ","10D         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 9,724,287 ","4/14/2016",9724287,NA,NA,0
"2844",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1067,NA,"R4","10 MADISON SQUARE WEST                   ","10E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,095,087 ","4/1/2016",8095087,NA,NA,0
"2845",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1068,NA,"R4","1107 BROADWAY                            ","10F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 6,975,012 ","3/4/2016",6975012,NA,NA,0
"2846",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1069,NA,"R4","1107 BROADWAY                            ","10G         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 2,036,500 ","8/25/2016",2036500,NA,NA,0
"2847",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1070,NA,"R4","1107 BROADWAY                            ","11A         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,396,725 ","6/3/2016",5396725,NA,NA,0
"2848",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1071,NA,"R4","10 MADISON SQUARE WEST                   ","11B         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,578,287 ","6/8/2016",1578287,NA,NA,0
"2849",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1072,NA,"R4","1107 BROADWAY                            ","11C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 3,614,787 ","4/26/2016",3614787,NA,NA,0
"2850",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1073,NA,"R4","1107 BROADWAY                            ","11D         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 11,964,437 ","6/6/2016",11964437,NA,NA,0
"2851",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1074,NA,"R4","1107 BROADWAY                            ","11E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,789,612 ","4/29/2016",7789612,NA,NA,0
"2852",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1075,NA,"R4","1107 BROADWAY                            ","11F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 6,669,537 ","10/29/2015",6669537,NA,NA,0
"2853",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1076,NA,"R4","1107 BROADWAY                            ","11G         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 2,138,325 ","6/29/2016",2138325,NA,NA,0
"2854",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1077,NA,"R4","1107 BROADWAY                            ","12A         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,600,375 ","5/20/2016",5600375,NA,NA,0
"2855",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1078,NA,"R4","1107 BROADWAY                            ","12B         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,858,306 ","4/26/2016",1858306,NA,NA,0
"2856",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1079,NA,"R4","1107 BROADWAY                            ","12C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,836,687 ","4/29/2016",4836687,NA,NA,0
"2857",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1081,NA,"R4","1107 BROADWAY                            ","12E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,655,125 ","6/3/2016",8655125,NA,NA,0
"2858",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1082,NA,"R4","1107 BROADWAY                            ","12F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,178,662 ","4/15/2016",7178662,NA,NA,0
"2859",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1084,NA,"R4","1107 BROADWAY                            ","14A         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,919,443 ","6/27/2016",4919443,NA,NA,0
"2860",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1086,NA,"R4","1107 BROADWAY                            ","14C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,091,250 ","5/16/2016",5091250,NA,NA,0
"2861",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1087,NA,"R4","1107 BROADWAY                            ","14D         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 14,255,500 ","5/4/2016",14255500,NA,NA,0
"2862",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1088,NA,"R4","1107 BROADWAY                            ","14E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 8,602,587 ","6/24/2016",8602587,NA,NA,0
"2863",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1089,NA,"R4","1107 BROADWAY                            ","14F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,229,575 ","7/8/2016",7229575,NA,NA,0
"2864",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1091,NA,"R4","1107 BROADWAY                            ","            ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 5,091,250 ","4/6/2016",5091250,NA,NA,0
"2865",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1092,NA,"R4","1107 BROADWAY                            ","15B         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 1,832,850 ","6/10/2016",1832850,NA,NA,0
"2866",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1093,NA,"R4","1107 BROADWAY                            ","15C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,327,562 ","6/22/2016",4327562,NA,NA,0
"2867",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1094,NA,"R4","1107 BROADWAY                            ","15D         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 13,256,087 ","4/6/2016",13256087,NA,NA,0
"2868",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1095,NA,"R4","1107 BROADWAY                            ","15E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 9,316,987 ","6/23/2016",9316987,NA,NA,0
"2869",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1096,NA,"R4","1107 BROADWAY                            ","15F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,163,388 ","7/7/2016",7163388,NA,NA,0
"2870",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1099,NA,"R4","1107 BROADWAY                            ","16B         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 2,138,325 ","6/2/2016",2138325,NA,NA,0
"2871",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1100,NA,"R4","1107 BROADWAY                            ","16C         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 4,276,650 ","5/24/2016",4276650,NA,NA,0
"2872",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1101,NA,"R4","1107 BROADWAY                            ","16D         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 13,237,250 ","7/28/2016",13237250,NA,NA,0
"2873",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1102,NA,"R4","1107 BROADWAY                            ","16E         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 9,571,550 ","7/29/2016",9571550,NA,NA,0
"2874",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",826,1103,NA,"R4","1107 BROADWAY                            ","16F         ",10010,1,0,1," -   "," -   ",1915,2,"R4"," 7,229,575 ","7/28/2016",7229575,NA,NA,0
"2875",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",842,1126,NA,"R4","15 UNION SQUARE WEST                     ","21",10003,1,0,1," -   "," -   ",1900,2,"R4"," 12,000,000 ","5/24/2016",1.2e+07,NA,NA,0
"2876",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",842,1130,NA,"R4","15 UNION SQUARE WEST                     ","25",10003,1,0,1," -   "," -   ",1900,2,"R4"," 950,000 ","5/24/2016",950000,NA,NA,0
"2877",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",842,1132,NA,"R4","15 UNION SQUARE WEST                     ","27",10003,1,0,1," -   "," -   ",1900,2,"R4"," 12,000,000 ","5/24/2016",1.2e+07,NA,NA,0
"2881",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",848,1315,NA,"R4","240 PARK AVENUE SOUTH                    ","5C          ",10003,1,0,1," -   "," -   ",2007,2,"R4"," 3,050,000 ","5/2/2016",3050000,NA,NA,0
"2884",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1215,NA,"R4","260 PARK AVENUE SOUTH                    ","3D          ",10010,1,0,1," -   "," -   ",1913,2,"R4"," 3,495,000 ","3/15/2016",3495000,NA,NA,0
"2885",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1230,NA,"R4","260 PARK AVENUE SOUTH                    ","4I          ",10010,1,0,1," -   "," -   ",1913,2,"R4"," 2,375,000 ","10/28/2015",2375000,NA,NA,0
"2886",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1244,NA,"R4","260 PARK AVENUE SOUTH                    ","6B          ",10010,1,0,1," -   "," -   ",1913,2,"R4"," 5,030,000 ","3/16/2016",5030000,NA,NA,0
"2887",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1261,NA,"R4","260 PARK AVENUE SOUTH                    ","7I          ",10010,1,0,1," -   "," -   ",1913,2,"R4"," 2,545,000 ","2/25/2016",2545000,NA,NA,0
"2888",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1276,NA,"R4","260 PARK AVENUE SOUTH                    ","9D          ",10010,1,0,1," -   "," -   ",1913,2,"R4"," 5,500,000 ","9/17/2015",5500000,NA,NA,0
"2889",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1403,NA,"R4","141 FIFTH AVENUE                         ","5",10010,1,0,1," -   "," -   ",1900,2,"R4"," 1,300,000 ","5/10/2016",1300000,NA,NA,0
"2890",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1409,NA,"R4","141 5 AVENUE                             ","11",10010,1,0,1," -   "," -   ",1900,2,"R4"," 4,500,000 ","9/11/2015",4500000,NA,NA,0
"2891",1,"FLATIRON                 ","13  CONDOS - ELEVATOR APARTMENTS            ","2",849,1410,NA,"R4","141 5TH AVENUE                           ","12",10010,1,0,1," -   "," -   ",1900,2,"R4"," 3,850,000 ","4/28/2016",3850000,NA,NA,0
